数据库：分省年度数据
指标：金属切削机床产量(万台)
时间：最近20年
地区,2014年,2013年,2012年,2011年,2010年,2009年,2008年,2007年,2006年,2005年,2004年,2003年,2002年,2001年,2000年,1999年,1998年,1997年,1996年,1995年
北京市,1.70,1.10,1.93,2.05,1.68,0.65,0.92,0.73,0.70,1.00,0.80,0.40,0.40,0.30,0.25,0.18,0.19,0.22,0.28,0.28
天津市,0.10,0.10,0.10,0.10,0.17,0.31,0.14,0.06,0.10,0.10,0.10,0.10,0.02,0.10,0.06,0.06,0.04,0.18,0.12,0.14
河北省,1.30,0.10,0.79,0.56,0.16,0.07,0.18,0.27,0.30,0.20,0.30,0.10,0.10,0.10,0.06,0.05,0.08,0.35,0.19,0.21
山西省,,0.05,0.10,0.20,0.17,0.10,0.15,0.21,0.20,0.20,0.30,0.20,0.20,0.10,0.06,0.05,0.04,0.07,0.07,0.07
内蒙古自治区,,,,,,,,,,,,,,,,,0.01,0.03,0.03,0.05
辽宁省,11.40,10.40,11.93,16.88,13.29,14.10,14.58,15.00,13.10,11.30,9.40,5.70,3.10,2.10,1.56,0.93,0.90,1.10,1.27,1.43
吉林省,,0.20,0.30,0.20,0.13,0.15,0.20,0.17,0.10,0.10,0.10,0.04,0.02,0.04,0.04,,0.03,0.05,0.07,0.11
黑龙江省,0.10,0.40,0.51,0.81,0.53,0.44,0.76,0.85,0.70,0.60,0.60,0.40,0.20,0.20,0.11,0.05,0.04,0.18,0.12,0.20
上海市,4.70,1.90,2.98,1.58,1.34,0.56,0.96,1.83,1.70,3.00,2.20,1.90,2.70,2.20,2.23,1.78,1.19,1.87,1.54,1.58
江苏省,10.20,9.70,10.01,8.74,7.00,9.66,8.51,7.90,7.70,8.40,9.10,5.60,4.10,3.90,3.74,2.64,2.51,3.01,3.36,4.46
浙江省,15.20,12.70,17.47,19.39,15.19,9.79,9.14,11.09,9.40,6.70,6.20,3.90,3.20,8.00,2.63,3.72,2.56,5.98,4.02,22.79
安徽省,8.20,7.20,6.22,4.21,2.63,1.02,1.55,1.56,1.50,1.20,2.40,1.20,0.50,0.50,0.47,0.12,0.09,0.22,0.26,0.40
福建省,0.60,0.60,0.60,0.51,0.31,0.19,0.30,0.28,0.30,0.40,0.60,0.10,0.10,0.10,0.06,0.04,0.04,0.10,0.17,0.69
江西省,0.60,0.50,0.51,0.40,0.31,0.10,0.15,0.38,0.50,0.40,0.50,0.40,0.30,0.30,0.36,0.27,0.22,0.31,0.40,0.56
山东省,16.50,14.40,18.54,14.56,12.99,12.03,14.42,12.02,12.80,8.90,7.50,4.90,3.80,3.60,2.82,1.97,1.68,1.98,2.70,2.11
河南省,1.10,0.90,0.64,0.94,0.80,0.58,0.68,1.04,0.70,1.10,0.50,0.30,0.20,0.20,0.12,0.09,0.06,0.10,0.14,0.16
湖北省,0.40,0.20,0.30,0.30,0.37,0.38,0.39,0.40,0.40,0.40,0.30,0.30,0.20,0.20,0.17,0.15,0.19,0.21,0.42,0.46
湖南省,0.60,0.30,0.31,0.31,0.39,0.31,0.34,0.27,0.20,0.20,0.90,0.10,0.20,0.10,0.09,0.09,0.07,0.11,0.14,0.33
广东省,2.50,2.30,3.04,2.55,2.88,2.60,1.68,2.41,1.30,2.50,2.70,2.00,1.70,1.50,0.78,0.56,0.59,0.68,0.53,1.02
广西壮族自治区,0.20,0.40,0.43,0.72,0.48,0.28,0.33,0.48,0.50,0.40,0.50,0.40,0.30,0.30,0.31,0.26,0.19,0.31,0.30,0.52
海南省,,,,,,,,,,,,,,,,,,,,
重庆市,0.50,0.40,0.40,0.70,0.70,0.49,0.65,0.73,0.60,0.50,0.50,0.30,0.20,0.20,0.20,0.17,0.08,0.16,,
四川省,1.90,0.50,0.56,0.91,0.73,0.44,0.52,1.35,0.80,0.90,0.90,0.60,0.40,0.30,0.26,0.10,0.11,0.13,0.44,0.66
贵州省,0.20,0.20,0.08,0.08,0.13,0.07,0.09,0.07,0.10,0.10,0.10,0.10,0.04,0.04,0.03,0.01,0.01,0.04,0.03,0.05
云南省,5.20,5.60,6.71,7.41,3.63,2.04,2.64,2.77,1.40,1.00,0.70,0.40,0.60,0.60,0.73,0.53,0.56,0.66,0.62,0.61
西藏自治区,,,,,,,,,,,,,,,,,,,,
陕西省,2.10,1.60,2.22,3.26,2.45,1.34,1.54,1.92,1.60,1.30,1.20,0.70,0.50,0.40,0.38,0.30,0.34,0.41,0.32,0.34
甘肃省,0.20,0.30,0.42,0.60,0.60,0.49,0.42,0.28,0.20,0.20,0.20,0.10,0.10,0.04,0.03,0.02,0.02,0.05,0.07,0.06
青海省,,0.05,0.73,0.10,0.10,0.09,0.09,0.10,0.10,0.10,0.10,0.10,0.04,0.03,0.02,0.02,0.02,0.02,0.04,0.05
宁夏回族自治区,0.30,0.30,0.40,0.61,0.57,0.29,0.39,0.51,0.40,0.30,0.30,0.20,0.20,0.10,0.09,0.07,0.05,0.09,0.08,0.10
新疆维吾尔自治区,,,,,0.00,,,,,,,0.00,,,,,,0.01,0.01,0.02
注：金属切削机床不包括台钻、砂轮机、抛光机。
数据来源：国家统计局
